movieId,title,genres,movie_url,poster,director
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,https://www.imdb.com/title/tt0114825/,"https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Wes Craven
94,Beautiful Girls (1996),Comedy|Drama|Romance,https://www.imdb.com/title/tt0115639/,"https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Ted Demme
95,Broken Arrow (1996),Action|Adventure|Thriller,https://www.imdb.com/title/tt0115759/,"https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Woo
96,In the Bleak Midwinter (1995),Comedy|Drama,https://www.imdb.com/title/tt1951951/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
97,"Hate (Haine, La) (1995)",Crime|Drama,https://www.imdb.com/title/tt0113247/,"https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",Mathieu Kassovitz
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,https://www.imdb.com/title/tt0113283/,"https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Nick Broomfield
100,City Hall (1996),Drama|Thriller,https://www.imdb.com/title/tt0115907/,"https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Harold Becker
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,https://www.imdb.com/title/tt0115734/,"https://m.media-amazon.com/images/M/MV5BNDA3NGEwZGYtN2I0Yy00M2E3LWEzNmItNzUwOWUyYmUzYWZmXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Wes Anderson
102,Mr. Wrong (1996),Comedy,https://www.imdb.com/title/tt0117102/,"https://m.media-amazon.com/images/M/MV5BZTIwOThjZmQtMWExMC00NzIwLWI0YzAtMWIzNTNlODdjNjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Nick Castle
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,https://www.imdb.com/title/tt0118040/,"https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Dahl
104,Happy Gilmore (1996),Comedy,https://www.imdb.com/title/tt0116483/,"https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Dennis Dugan
105,"Bridges of Madison County, The (1995)",Drama|Romance,https://www.imdb.com/title/tt0112579/,"https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Clint Eastwood
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,https://www.imdb.com/title/tt0110251/,"https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Doris Dörrie
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,https://www.imdb.com/title/tt0117110/,"https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Brian Henson
108,Catwalk (1996),Documentary,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
110,Braveheart (1995),Action|Drama|War,https://www.imdb.com/title/tt0112573/,"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mel Gibson
111,Taxi Driver (1976),Crime|Drama|Thriller,https://www.imdb.com/title/tt0075314/,"https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Martin Scorsese
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
113,Before and After (1996),Drama|Mystery,https://www.imdb.com/title/tt0115645/,"https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Barbet Schroeder
116,Anne Frank Remembered (1995),Documentary,https://www.imdb.com/title/tt0112373/,"https://m.media-amazon.com/images/M/MV5BNGZjNzg2MzMtNzJiZi00YTMxLWEwNGMtZGI0ODBiN2RmMGRiXkEyXkFqcGdeQXVyMzExODEzNDA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jon Blair
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,https://www.imdb.com/title/tt0115033/,"https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_UY268_CR43,0,182,268_AL__QL50.jpg",Benjamin Ross
118,If Lucy Fell (1996),Comedy|Romance,https://www.imdb.com/title/tt0116606/,"https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Eric Schaeffer
119,"Steal Big, Steal Little (1995)",Comedy,https://www.imdb.com/title/tt0114536/,"https://m.media-amazon.com/images/M/MV5BN2RjYzZhZmUtNThhMi00OTE1LTljNjgtYTM1MjFlNjZjMzE3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Andrew Davis
121,"Boys of St. Vincent, The (1992)",Drama,https://www.imdb.com/title/tt0106473/,"https://m.media-amazon.com/images/M/MV5BODc3YjhlN2UtOWI3Mi00YTg4LTlhM2ItODI2ZGYzNjIxMDIzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",John N. Smith
122,Boomerang (1992),Comedy|Romance,https://www.imdb.com/title/tt0103859/,"https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Reginald Hudlin
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,https://www.imdb.com/title/tt0109424/,"https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Kar-Wai Wong
125,Flirting With Disaster (1996),Comedy,https://www.imdb.com/title/tt0116324/,"https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",David O. Russell
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,https://www.imdb.com/title/tt0110647/,"https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Peter MacDonald
128,Jupiter's Wife (1994),Documentary,https://www.imdb.com/title/tt0110217/,"https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Michel Negroponte
129,Pie in the Sky (1996),Comedy|Romance,https://www.imdb.com/title/tt0674777/,"https://m.media-amazon.com/images/M/MV5BNzkxYWUzODItZTQyOS00MmFkLTk2MzctZjM1N2Q5ZDk2NTRmXkEyXkFqcGdeQXVyODIxMjk4Ng@@._V1_UY268_CR147,0,182,268_AL__QL50.jpg",Martin Hutchings
132,Jade (1995),Thriller,https://www.imdb.com/title/tt0113451/,"https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",William Friedkin
135,Down Periscope (1996),Comedy,https://www.imdb.com/title/tt0116130/,"https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",David S. Ward
137,Man of the Year (1995),Documentary,https://www.imdb.com/title/tt0113756/,"https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Dirk Shafer
140,Up Close and Personal (1996),Drama|Romance,https://www.imdb.com/title/tt0497080/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
141,"Birdcage, The (1996)",Comedy,https://www.imdb.com/title/tt0115685/,"https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mike Nichols
144,"Brothers McMullen, The (1995)",Comedy,https://www.imdb.com/title/tt6155832/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0112442/,"https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Bay
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,https://www.imdb.com/title/tt0112342/,"https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Christopher Cain
147,"Basketball Diaries, The (1995)",Drama,https://www.imdb.com/title/tt0112461/,"https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Scott Kalvert
148,"Awfully Big Adventure, An (1995)",Drama,https://www.imdb.com/title/tt0112427/,"https://m.media-amazon.com/images/M/MV5BN2I1ZGQzM2YtYTlhYy00MmRiLTlhYWUtMjk2OTMyODNjNjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mike Newell
149,Amateur (1994),Crime|Drama|Thriller,https://www.imdb.com/title/tt0109093/,"https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Hal Hartley
150,Apollo 13 (1995),Adventure|Drama|IMAX,https://www.imdb.com/title/tt0112384/,"https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ron Howard
151,Rob Roy (1995),Action|Drama|Romance|War,https://www.imdb.com/title/tt0114287/,"https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Caton-Jones
152,"Addiction, The (1995)",Drama|Horror,https://www.imdb.com/title/tt9239510/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,https://www.imdb.com/title/tt0112462/,"https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Joel Schumacher
154,Beauty of the Day (Belle de jour) (1967),Drama,https://www.imdb.com/title/tt0061395/,"https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Luis Buñuel
155,Beyond Rangoon (1995),Adventure|Drama|War,https://www.imdb.com/title/tt0112495/,"https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Boorman
156,Blue in the Face (1995),Comedy|Drama,https://www.imdb.com/title/tt0112541/,"https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Paul Auster
157,Canadian Bacon (1995),Comedy|War,https://www.imdb.com/title/tt0109370/,"https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Michael Moore
158,Casper (1995),Adventure|Children,https://www.imdb.com/title/tt0112642/,"https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",Brad Silberling
159,Clockers (1995),Crime|Drama|Mystery,https://www.imdb.com/title/tt0112688/,"https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Spike Lee
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,https://www.imdb.com/title/tt0112715/,"https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Frank Marshall
161,Crimson Tide (1995),Drama|Thriller|War,https://www.imdb.com/title/tt0112740/,"https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tony Scott
162,Crumb (1994),Documentary,https://www.imdb.com/title/tt0109508/,"https://m.media-amazon.com/images/M/MV5BYTViMDM5YjktMDhjNy00MjZjLTg2ODctOGI3MzkzYWNiODA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Terry Zwigoff
163,Desperado (1995),Action|Romance|Western,https://www.imdb.com/title/tt0112851/,"https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Rodriguez
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,https://www.imdb.com/title/tt0112857/,"https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Carl Franklin
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,https://www.imdb.com/title/tt0112864/,"https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John McTiernan
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,https://www.imdb.com/title/tt0112887/,"https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gregg Araki
168,First Knight (1995),Action|Drama|Romance,https://www.imdb.com/title/tt0113071/,"https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jerry Zucker
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,https://www.imdb.com/title/tt0113114/,"https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Dwight H. Little
170,Hackers (1995),Action|Adventure|Crime|Thriller,https://www.imdb.com/title/tt0113243/,"https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Iain Softley
171,Jeffrey (1995),Comedy|Drama,https://www.imdb.com/title/tt0113464/,"https://m.media-amazon.com/images/M/MV5BMWM0ODdjOWEtOTJhYy00NmQ0LThmOTctMDNmZTEwNzA5MGM1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Christopher Ashley
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0113481/,"https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Longo
173,Judge Dredd (1995),Action|Crime|Sci-Fi,https://www.imdb.com/title/tt0113492/,"https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Danny Cannon
174,Jury Duty (1995),Comedy,https://www.imdb.com/title/tt0113500/,"https://m.media-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Fortenberry
175,Kids (1995),Drama,https://www.imdb.com/title/tt0113540/,"https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Larry Clark
176,Living in Oblivion (1995),Comedy,https://www.imdb.com/title/tt0113677/,"https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tom DiCillo
177,Lord of Illusions (1995),Horror,https://www.imdb.com/title/tt0113690/,"https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Clive Barker
178,Love & Human Remains (1993),Comedy|Drama,https://www.imdb.com/title/tt0107447/,"https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Denys Arcand
179,Mad Love (1995),Drama|Romance,https://www.imdb.com/title/tt0113729/,"https://m.media-amazon.com/images/M/MV5BOThlOGJjYWEtMGFmOS00ZjBlLWIwZmUtNzdlNjIxNTU2NDcwL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Antonia Bird
180,Mallrats (1995),Comedy|Romance,https://www.imdb.com/title/tt0113749/,"https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Kevin Smith
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,https://www.imdb.com/title/tt0113820/,"https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Bryan Spicer
183,Mute Witness (1994),Comedy|Horror|Thriller,https://www.imdb.com/title/tt0110604/,"https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Anthony Waller
184,Nadja (1994),Drama,https://www.imdb.com/title/tt0110620/,"https://m.media-amazon.com/images/M/MV5BYWRkYTBkZmQtNTM4OS00MTMxLThiNTEtYzJmMjE2Zjg3ODIyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Almereyda
185,"Net, The (1995)",Action|Crime|Thriller,https://www.imdb.com/title/tt0113957/,"https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Irwin Winkler
186,Nine Months (1995),Comedy|Romance,https://www.imdb.com/title/tt0113986/,"https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Chris Columbus
187,Party Girl (1995),Comedy,https://www.imdb.com/title/tt0114095/,"https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Daisy von Scherler Mayer
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,https://www.imdb.com/title/tt0114194/,"https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gregory Widen
189,Reckless (1995),Comedy|Fantasy,https://www.imdb.com/title/tt0114241/,"https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Norman René
190,Safe (1995),Thriller,https://www.imdb.com/title/tt0114323/,"https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Todd Haynes
191,"Scarlet Letter, The (1995)",Drama|Romance,https://www.imdb.com/title/tt4368688/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
193,Showgirls (1995),Drama,https://www.imdb.com/title/tt0114436/,"https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Paul Verhoeven
194,Smoke (1995),Comedy|Drama,https://www.imdb.com/title/tt0114478/,"https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Wayne Wang
195,Something to Talk About (1995),Comedy|Drama|Romance,https://www.imdb.com/title/tt0114496/,"https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Lasse Hallström
196,Species (1995),Horror|Sci-Fi,https://www.imdb.com/title/tt0114508/,"https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Roger Donaldson
